cis,nom_medicament,cause,classification,date_evenement,code_atc,molecule,laboratoire,nb_patients_ville,est_antihistaminique,annee,mois,trimestre,saison_allergies,cause_categorie
65265384,"enalapril/lercanidipine teva 20 mg/20 mg, comprimé pelliculé",Autre,risque,2024-01-05,C09BB02,Enalapril et lercanidipine,teva sante,30000.0,False,2024,1,1,0,Autre
65265384,"enalapril/lercanidipine teva 20 mg/20 mg, comprimé pelliculé",Autre,risque,2024-01-02,C09BB02,Enalapril et lercanidipine,teva sante,30000.0,False,2024,1,1,0,Autre
65265384,"enalapril/lercanidipine teva 20 mg/20 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2024-02-29,C09BB02,Enalapril et lercanidipine,teva sante,30000.0,False,2024,2,1,0,Capacite production
65265384,"enalapril/lercanidipine teva 20 mg/20 mg, comprimé pelliculé","Capacité de production insuffisante, Augmentation du volume de vente",risque,2024-04-26,C09BB02,Enalapril et lercanidipine,teva sante,30000.0,False,2024,4,2,1,Augmentation demande
69833133,"doxorubicine teva 50 mg/25 ml, solution injectable",Capacité de production insuffisante,risque,2022-11-18,L01DB01,Doxorubicine,teva sante,,False,2022,11,4,0,Capacite production
69441965,"zymad 50 000 ui, solution buvable en ampoule",Augmentation du volume de vente,risque,2021-08-24,A11CC05,Colécalciférol,viatris medical,4000000.0,False,2021,8,3,0,Augmentation demande
69066650,"amlodipine teva 10 mg, gélule",Capacité de production insuffisante,risque,2022-11-17,C08CA01,Amlodipine,teva sante,100000.0,False,2022,11,4,0,Capacite production
69066650,"amlodipine teva 10 mg, gélule",Défaut d'approvisionnement en Article de Conditionnement,risque,2023-03-20,C08CA01,Amlodipine,teva sante,100000.0,False,2023,3,1,1,Approvisionnement matiere
69066650,"amlodipine teva 10 mg, gélule",Capacité de production insuffisante,risque,2023-05-16,C08CA01,Amlodipine,teva sante,100000.0,False,2023,5,2,1,Capacite production
68522898,"rocuronium kalceks 10 mg/ml, solution injectable/pour perfusion",Augmentation du volume de vente,risque,2022-09-23,M03AC09,Bromure de rocuronium,as kalceks (lettonie),,False,2022,9,3,0,Augmentation demande
65849001,"entresto 97 mg/103 mg, comprimé pelliculé",Autre,risque,2021-09-03,C09DX04,Valsartan et sacubitril,novartis europharm (irlande),30000.0,False,2021,9,3,0,Autre
65849001,"entresto 97 mg/103 mg, comprimé pelliculé",Stock inférieur au stock défini  par le décret n°2021-349 du 30 mars 2021,risque,2021-10-06,C09DX04,Valsartan et sacubitril,novartis europharm (irlande),30000.0,False,2021,10,4,0,Autre
63945271,"exforge hct 5 mg/160 mg/25 mg, comprimé pelliculé",Autre,risque,2024-02-01,C09DX01,"Valsartan, amlodipine et hydrochlorothiazide",novartis europharm (irlande),,False,2024,2,1,0,Autre
69742178,"fluoxetine viatris 20 mg, comprimé dispersible sécable",Défaut d'approvisionnement en Matière Première,risque,2023-02-24,N06AB03,Fluoxétine,viatris sante,100000.0,False,2023,2,1,0,Approvisionnement matiere
69742178,"fluoxetine viatris 20 mg, comprimé dispersible sécable",Augmentation du volume de vente,risque,2023-07-26,N06AB03,Fluoxétine,viatris sante,100000.0,False,2023,7,3,0,Augmentation demande
69742178,"fluoxetine viatris 20 mg, comprimé dispersible sécable",Autre,risque,2024-12-09,N06AB03,Fluoxétine,viatris sante,100000.0,False,2024,12,4,0,Autre
66500390,"pramipexole arrow lab 0,7 mg, comprimé sécable",Défaut d'approvisionnement en Article de Conditionnement,risque,2024-08-26,N04BC05,Pramipexole,arrow generiques,200.0,False,2024,8,3,0,Approvisionnement matiere
65149401,"bicalutamide arrow lab 50 mg, comprimé pelliculé",Défaut d'approvisionnement en Article de Conditionnement,risque,2022-12-26,L02BB03,Bicalutamide,eugia pharma (malta) (malte),2000.0,False,2022,12,4,0,Approvisionnement matiere
63945271,"exforge hct 5 mg/160 mg/25 mg, comprimé pelliculé","Augmentation du volume de vente, Autre",risque,2024-07-23,C09DX01,"Valsartan, amlodipine et hydrochlorothiazide",novartis europharm (irlande),,False,2024,7,3,0,Augmentation demande
65849001,"entresto 97 mg/103 mg, comprimé pelliculé",Autre,risque,2023-06-01,C09DX04,Valsartan et sacubitril,novartis europharm (irlande),30000.0,False,2023,6,2,1,Autre
61520873,"fosinopril arrow lab 10 mg, comprimé sécable",Défaut d'approvisionnement en Matière Première,risque,2022-11-14,C09AA09,Fosinopril,arrow generiques,300.0,False,2022,11,4,0,Approvisionnement matiere
63929363,"desloratadine sandoz 5 mg, comprimé pelliculé",Autre,risque,2022-01-04,R06AX27,Desloratadine,sandoz,700000.0,True,2022,1,1,0,Autre
63929363,"desloratadine sandoz 5 mg, comprimé pelliculé",Autre,risque,2021-11-25,R06AX27,Desloratadine,sandoz,700000.0,True,2021,11,4,0,Autre
63929363,"desloratadine sandoz 5 mg, comprimé pelliculé",Autre,risque,2021-08-27,R06AX27,Desloratadine,sandoz,700000.0,True,2021,8,3,0,Autre
61232223,"novorapid flexpen 100 unités/ml, solution injectable en stylo prérempli","Capacité de production insuffisante, Transfert de site",risque,2022-09-22,A10AB05,Insuline asparte,novo nordisk (danemark),400000.0,False,2022,9,3,0,Capacite production
66567236,"trolovol 300 mg, comprimé pelliculé",Défaut d'approvisionnement en Matière Première,risque,2022-08-29,M01CC01,Pénicillamine,laboratoire xo,1000.0,False,2022,8,3,0,Approvisionnement matiere
63976886,"esomeprazole gnr 40 mg, gélule gastro-résistante",Autre,risque,2021-10-18,A02BC05,Esoméprazole,sandoz,500000.0,False,2021,10,4,0,Autre
69066650,"amlodipine teva 10 mg, gélule",Capacité de production insuffisante,risque,2023-06-05,C08CA01,Amlodipine,teva sante,100000.0,False,2023,6,2,1,Capacite production
69066650,"amlodipine teva 10 mg, gélule","Augmentation du volume de vente, Capacité de production insuffisante",risque,2023-09-11,C08CA01,Amlodipine,teva sante,100000.0,False,2023,9,3,0,Augmentation demande
69066650,"amlodipine teva 10 mg, gélule",Capacité de production insuffisante,risque,2023-09-07,C08CA01,Amlodipine,teva sante,100000.0,False,2023,9,3,0,Capacite production
64522751,"aprovel 300 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2022-09-29,C09CA04,Irbésartan,sanofi winthrop industrie,90000.0,False,2022,9,3,0,Capacite production
64522751,"aprovel 300 mg, comprimé pelliculé",Augmentation du volume de vente,risque,2023-02-27,C09CA04,Irbésartan,sanofi winthrop industrie,90000.0,False,2023,2,1,0,Augmentation demande
60049895,"ramipril almus 10 mg, comprimé sécable",Augmentation du volume de vente,risque,2023-04-03,C09AA05,Ramipril,biogaran,4000.0,False,2023,4,2,1,Augmentation demande
60049895,"ramipril almus 10 mg, comprimé sécable",Autre,risque,2024-09-04,C09AA05,Ramipril,biogaran,4000.0,False,2024,9,3,0,Autre
68140336,"eupressyl lp 30 mg, gélule à libération prolongée",Problème qualité : Analyse non conforme,risque,2022-08-31,C02CA06,Urapidil,cheplapharm arzneimittel (allemagne),100000.0,False,2022,8,3,0,Autre
60526880,"roxithromycine teva 150 mg, comprimé pelliculé",Augmentation du volume de vente,risque,2023-09-06,J01FA06,Roxithromycine,teva sante,100000.0,False,2023,9,3,0,Augmentation demande
62591688,"bisoprolol teva sante 5 mg, comprimé sécable",Capacité de production insuffisante,risque,2023-08-14,C07AB07,Bisoprolol,teva sante,20000.0,False,2023,8,3,0,Capacite production
65179070,"bisoprolol teva sante 1,25 mg, comprimé",Autre,risque,2022-11-18,C07AB07,Bisoprolol,teva sante,100000.0,False,2022,11,4,0,Autre
62935438,"losartan/hydrochlorothiazide zentiva lab 100 mg/12,5 mg, comprimé pelliculé",Défaut d'approvisionnement en Matière Première,risque,2022-08-22,C09DA01,Losartan et diurétiques,zentiva france,7000.0,False,2022,8,3,0,Approvisionnement matiere
65179070,"bisoprolol teva sante 1,25 mg, comprimé",Autre,risque,2023-04-11,C07AB07,Bisoprolol,teva sante,100000.0,False,2023,4,2,1,Autre
65179070,"bisoprolol teva sante 1,25 mg, comprimé",Autre,risque,2023-05-04,C07AB07,Bisoprolol,teva sante,100000.0,False,2023,5,2,1,Autre
65179070,"bisoprolol teva sante 1,25 mg, comprimé",Capacité de production insuffisante,risque,2023-08-09,C07AB07,Bisoprolol,teva sante,100000.0,False,2023,8,3,0,Capacite production
60526880,"roxithromycine teva 150 mg, comprimé pelliculé",Augmentation du volume de vente,risque,2024-05-23,J01FA06,Roxithromycine,teva sante,100000.0,False,2024,5,2,1,Augmentation demande
69066650,"amlodipine teva 10 mg, gélule",Augmentation du volume de vente,risque,2024-02-19,C08CA01,Amlodipine,teva sante,100000.0,False,2024,2,1,0,Augmentation demande
66052179,"alvesco 160 microgrammes/dose, solution pour inhalation en flacon pressurisé",Autre,risque,2024-08-12,R03BA08,Ciclésonide,covis pharma europe (pays-bas),40000.0,False,2024,8,3,0,Autre
69066650,"amlodipine teva 10 mg, gélule",Augmentation du volume de vente,risque,2024-03-04,C08CA01,Amlodipine,teva sante,100000.0,False,2024,3,1,1,Augmentation demande
69066650,"amlodipine teva 10 mg, gélule","Augmentation du volume de vente, Défaut d'approvisionnement en Matière Première",risque,2024-05-29,C08CA01,Amlodipine,teva sante,100000.0,False,2024,5,2,1,Augmentation demande
69066650,"amlodipine teva 10 mg, gélule",Augmentation du volume de vente,risque,2024-06-04,C08CA01,Amlodipine,teva sante,100000.0,False,2024,6,2,1,Augmentation demande
61459178,"xylocaine 20 mg/ml adrenaline 0,005 mg/ml, solution injectable",Autre,risque,2023-07-05,N01BB52,Lidocaïne en association,aspen pharma trading (irlande),60000.0,False,2023,7,3,0,Autre
61336275,"montelukast arrow 4 mg, granulés en sachet-dose","Augmentation du volume de vente, Défaut d'approvisionnement en Article de Conditionnement",risque,2022-10-24,R03DC03,Montélukast,arrow generiques,10000.0,False,2022,10,4,0,Augmentation demande
63599556,"alvesco 80 microgrammes/dose, solution pour inhalation en flacon pressurisé",Augmentation du volume de vente,risque,2023-05-29,R03BA08,Ciclésonide,covis pharma europe (pays-bas),7000.0,False,2023,5,2,1,Augmentation demande
66052179,"alvesco 160 microgrammes/dose, solution pour inhalation en flacon pressurisé",Autre,risque,2022-09-19,R03BA08,Ciclésonide,covis pharma europe (pays-bas),40000.0,False,2022,9,3,0,Autre
66955317,"wellvone 750 mg/5 ml, suspension buvable","Augmentation du volume de vente, Autre",risque,2022-09-27,P01AX06,Atovaquone,glaxosmithkline,7000.0,False,2022,9,3,0,Augmentation demande
66955317,"wellvone 750 mg/5 ml, suspension buvable",Autre,risque,2023-04-24,P01AX06,Atovaquone,glaxosmithkline,7000.0,False,2023,4,2,1,Autre
66106869,"diazepam teva 2 mg, comprimé",Défaut d'approvisionnement en Matière Première,risque,2024-09-09,N05BA01,Diazépam,teva sante,200000.0,False,2024,9,3,0,Approvisionnement matiere
66955317,"wellvone 750 mg/5 ml, suspension buvable",Capacité de production insuffisante,risque,2024-11-04,P01AX06,Atovaquone,glaxosmithkline,7000.0,False,2024,11,4,0,Capacite production
68551234,"atropine sulfate aguettant 0,2 mg/ml, solution injectable en seringue préremplie",Stock inférieur au stock défini  par le décret n°2021-349 du 30 mars 2021,risque,2022-10-10,A03BA01,Atropine,aguettant,,False,2022,10,4,0,Autre
69704761,"mediatensyl lp 60 mg, gélule à libération prolongée",Problème qualité : Analyse non conforme,risque,2021-09-15,C02CA06,Urapidil,cheplapharm arzneimittel (allemagne),80000.0,False,2021,9,3,0,Autre
69723053,"pregabaline viatris 25 mg, gélule",Problème qualité : Analyse non conforme,risque,2023-03-06,N02BF02,Prégabaline,viatris (irlande),100000.0,False,2023,3,1,1,Autre
66430643,"fosfomycine arrow 3 g, granulés pour solution buvable en sachet",Autre,risque,2024-01-22,J01XX01,Fosfomycine,arrow generiques,200000.0,False,2024,1,1,0,Autre
66430643,"fosfomycine arrow 3 g, granulés pour solution buvable en sachet",Défaut d'approvisionnement en Matière Première,risque,2022-10-17,J01XX01,Fosfomycine,arrow generiques,200000.0,False,2022,10,4,0,Approvisionnement matiere
68333709,"galantamine krka lp 8 mg, gélule à libération prolongée",Augmentation du volume de vente,risque,2024-06-14,N06DA04,Galantamine,krka (slovenie),15.0,False,2024,6,2,1,Augmentation demande
69612398,"lipanthyl 145 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2022-11-21,C10AB05,Fénofibrate,viatris medical,50000.0,False,2022,11,4,0,Capacite production
67260521,"aciclovir viatris 800 mg, comprimé",Capacité de production insuffisante,risque,2024-01-30,J05AB01,Aciclovir,viatris sante,10000.0,False,2024,1,1,0,Capacite production
60274536,"terbinafine viatris 250 mg, comprimé",Autre,risque,2022-11-10,D01BA02,Terbinafine,viatris sante,100000.0,False,2022,11,4,0,Autre
67448384,"megace 160 mg, comprimé",Autre,risque,2021-08-31,L02AB01,Mégestrol,bausch health ireland (irlande),1000.0,False,2021,8,3,0,Autre
62935801,"sandimmun 50 mg/ml, solution à diluer pour perfusion",Autre,risque,2023-07-12,L04AD01,Ciclosporine,novartis pharma,,False,2023,7,3,0,Autre
62935801,"sandimmun 50 mg/ml, solution à diluer pour perfusion",Autre,risque,2024-05-14,L04AD01,Ciclosporine,novartis pharma,,False,2024,5,2,1,Autre
69612398,"lipanthyl 145 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2023-09-01,C10AB05,Fénofibrate,viatris medical,50000.0,False,2023,9,3,0,Capacite production
67260521,"aciclovir viatris 800 mg, comprimé",Défaut d'approvisionnement en Matière Première,risque,2022-11-18,J05AB01,Aciclovir,viatris sante,10000.0,False,2022,11,4,0,Approvisionnement matiere
64341893,"carteol 2 %, collyre en solution",Défaut d'approvisionnement en Article de Conditionnement,risque,2022-10-10,S01ED05,Cartéolol,laboratoire chauvin,8000.0,False,2022,10,4,0,Approvisionnement matiere
67172690,"angeliq 1mg/2 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2022-10-03,G03FA17,Drospirénone et estrogène,bayer healthcare,,False,2022,10,4,0,Capacite production
62015062,"anagrelide biogaran 0,5 mg, gélule",Défaut d'approvisionnement en Article de Conditionnement,risque,2022-10-03,L01XX35,Anagrélide,biogaran,800.0,False,2022,10,4,0,Approvisionnement matiere
62015062,"anagrelide biogaran 0,5 mg, gélule",Difficulté réglementaire,risque,2023-07-10,L01XX35,Anagrélide,biogaran,800.0,False,2023,7,3,0,Autre
62015062,"anagrelide biogaran 0,5 mg, gélule","Autre, Capacité de production insuffisante",risque,2023-11-13,L01XX35,Anagrélide,biogaran,800.0,False,2023,11,4,0,Capacite production
62015062,"anagrelide biogaran 0,5 mg, gélule",Capacité de production insuffisante,risque,2024-04-02,L01XX35,Anagrélide,biogaran,800.0,False,2024,4,2,1,Capacite production
62015062,"anagrelide biogaran 0,5 mg, gélule",Capacité de production insuffisante,risque,2024-08-12,L01XX35,Anagrélide,biogaran,800.0,False,2024,8,3,0,Capacite production
67260521,"aciclovir viatris 800 mg, comprimé",Capacité de production insuffisante,risque,2023-06-15,J05AB01,Aciclovir,viatris sante,10000.0,False,2023,6,2,1,Capacite production
62217530,"pentasa 2 g, granulés en sachet-dose",Stock inférieur au stock défini  par le décret n°2021-349 du 30 mars 2021,risque,2022-07-13,A07EC02,Mésalazine,ferring (france),60000.0,False,2022,7,3,0,Autre
62474215,"efavirenz/emtricitabine/tenofovir disoproxil mylan 600 mg/200 mg/245 mg, comprimé pelliculé",Défaut d'approvisionnement en Matière Première,risque,2021-11-15,J05AR06,"Emtricitabine, ténofovir disoproxil et éfavirenz",mylan pharmaceuticals (irlande),1000.0,False,2021,11,4,0,Approvisionnement matiere
61493159,"ceftriaxone viatris 1 g/10 ml, poudre et solvant pour solution injectable (iv)",Capacité de production insuffisante,risque,2024-04-15,J01DD04,Ceftriaxone,viatris sante,20000.0,False,2024,4,2,1,Capacite production
65440620,"ceftriaxone viatris 1 g/3,5 ml, poudre et solvant pour solution injectable (im)",Défaut d'approvisionnement en Article de Conditionnement,risque,2022-11-15,J01DD04,Ceftriaxone,viatris sante,100000.0,False,2022,11,4,0,Approvisionnement matiere
65440620,"ceftriaxone viatris 1 g/3,5 ml, poudre et solvant pour solution injectable (im)",Capacité de production insuffisante,risque,2024-05-15,J01DD04,Ceftriaxone,viatris sante,100000.0,False,2024,5,2,1,Capacite production
65440620,"ceftriaxone viatris 1 g/3,5 ml, poudre et solvant pour solution injectable (im)",Capacité de production insuffisante,risque,2024-06-15,J01DD04,Ceftriaxone,viatris sante,100000.0,False,2024,6,2,1,Capacite production
64849607,"jemperli 500 mg, solution à diluer pour perfusion",Autre,risque,2022-10-17,L01FF07,Dostarlimab,glaxosmithkline (ireland),,False,2022,10,4,0,Autre
62474215,"efavirenz/emtricitabine/tenofovir disoproxil mylan 600 mg/200 mg/245 mg, comprimé pelliculé",Capacité de production insuffisante,risque,2024-04-19,J05AR06,"Emtricitabine, ténofovir disoproxil et éfavirenz",mylan pharmaceuticals (irlande),1000.0,False,2024,4,2,1,Capacite production
